,일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),년월일,총량(kw)
984,2015-09-12,19.2,23.8,6.0,3.0,82.3,12.5,3.42,9.9,2015-09-12,73.332
985,2015-09-13,17.0,26.9,,2.2,62.6,12.5,22.22,0.0,2015-09-13,623.448
986,2015-09-14,18.2,26.1,,2.4,62.9,12.5,19.17,3.8,2015-09-14,521.8919999999999
987,2015-09-15,18.3,24.8,,3.3,64.9,12.4,14.81,5.6,2015-09-15,405.288
988,2015-09-16,17.0,25.2,18.0,3.5,78.1,12.4,9.04,7.9,2015-09-16,350.1
989,2015-09-17,17.3,19.3,64.5,4.1,92.6,12.4,3.78,10.0,2015-09-17,110.916
990,2015-09-18,18.4,25.8,,3.0,74.1,12.3,17.36,5.5,2015-09-18,429.98400000000004
991,2015-09-19,18.1,25.0,,2.2,76.5,12.3,11.73,5.5,2015-09-19,287.856
992,2015-09-20,18.2,25.8,,1.6,75.1,12.3,15.31,6.1,2015-09-20,425.44800000000004
993,2015-09-21,19.2,26.7,,2.3,73.6,12.2,20.7,2.6,2015-09-21,587.628
994,2015-09-22,18.8,26.2,,3.0,74.5,12.2,17.71,2.1,2015-09-22,481.212
995,2015-09-23,19.2,22.5,33.5,2.5,88.0,12.1,3.18,8.4,2015-09-23,66.888
996,2015-09-24,19.4,23.2,8.5,3.1,91.6,12.1,4.73,9.6,2015-09-24,121.03200000000001
997,2015-09-25,19.9,25.5,,2.7,77.9,12.1,10.22,7.0,2015-09-25,312.80400000000003
998,2015-09-26,19.1,26.8,,2.0,78.4,12.0,16.25,4.1,2015-09-26,481.57199999999995
999,2015-09-27,19.1,26.5,,2.6,75.3,12.0,18.96,0.8,2015-09-27,572.2919999999999
1000,2015-09-28,18.3,27.9,,2.3,65.4,12.0,18.41,3.9,2015-09-28,538.596
1001,2015-09-29,19.4,27.0,,3.2,59.5,11.9,19.08,2.6,2015-09-29,589.1759999999999
1002,2015-09-30,18.8,22.5,,2.6,66.9,11.9,6.33,9.4,2015-09-30,164.12400000000002
1003,2015-10-01,18.2,25.2,57.0,5.6,86.3,11.9,0.93,7.9,2015-10-01,9.612
1004,2015-10-02,13.0,23.4,,4.2,42.5,11.8,21.14,0.0,2015-10-02,657.1080000000001
1005,2015-10-03,15.0,25.1,,3.2,63.0,11.8,17.17,2.5,2015-10-03,525.924
1006,2015-10-04,17.3,23.6,,2.3,59.4,11.8,16.14,6.1,2015-10-04,501.408
1007,2015-10-05,16.9,24.0,,2.3,59.4,11.7,16.18,3.1,2015-10-05,523.836
1008,2015-10-06,15.5,24.1,,1.7,67.1,11.7,18.6,0.0,2015-10-06,578.736
1009,2015-10-07,16.1,24.6,,2.3,63.6,11.6,16.44,3.3,2015-10-07,553.1759999999999
1010,2015-10-08,17.0,24.8,,2.4,66.0,11.6,11.13,3.1,2015-10-08,293.14799999999997
1011,2015-10-09,16.3,25.0,,3.2,50.8,11.6,15.29,3.6,2015-10-09,474.94800000000004
1012,2015-10-10,13.8,22.5,1.0,4.6,58.0,11.5,16.86,4.0,2015-10-10,550.332
1013,2015-10-11,13.0,20.1,,4.9,54.5,11.5,17.89,3.1,2015-10-11,586.944
1014,2015-10-12,13.5,21.0,,3.2,53.6,11.5,13.83,2.6,2015-10-12,437.976
1015,2015-10-13,11.8,22.6,,2.8,52.5,11.4,17.95,0.0,2015-10-13,604.8
1016,2015-10-14,13.5,24.4,,2.7,58.9,11.4,17.42,0.0,2015-10-14,585.252
1017,2015-10-15,15.6,23.6,,1.5,71.8,11.4,13.78,2.8,2015-10-15,435.67199999999997
1018,2015-10-16,15.5,24.7,,1.9,71.5,11.3,14.15,1.9,2015-10-16,447.084
1019,2015-10-17,16.5,24.0,,2.6,69.3,11.3,17.04,0.0,2015-10-17,575.82
1020,2015-10-18,14.8,24.7,,1.6,66.6,11.2,16.68,0.0,2015-10-18,555.732
1021,2015-10-19,16.4,24.5,,2.1,71.6,11.2,14.81,1.9,2015-10-19,0.0
1022,2015-10-20,17.0,26.5,,2.5,68.5,11.2,12.98,1.6,2015-10-20,68.436
1023,2015-10-21,16.9,24.8,,2.3,76.0,11.1,13.67,0.0,2015-10-21,391.75199999999995
1024,2015-10-22,16.1,21.8,,2.9,73.4,11.1,8.87,3.9,2015-10-22,338.616
1025,2015-10-23,15.5,24.1,,2.5,72.6,11.1,14.58,0.1,2015-10-23,478.51199999999994
1026,2015-10-24,15.7,25.0,,2.4,65.1,11.0,13.88,0.5,2015-10-24,465.264
1027,2015-10-25,14.7,21.5,,3.7,53.0,11.0,15.28,2.4,2015-10-25,520.56
1028,2015-10-26,13.5,20.7,,2.5,61.5,11.0,12.13,6.5,2015-10-26,378.792
1029,2015-10-27,12.2,21.1,4.0,3.7,68.0,10.9,6.88,4.8,2015-10-27,177.012
1030,2015-10-28,10.2,19.0,,2.9,46.5,10.9,15.62,1.6,2015-10-28,582.3
1031,2015-10-29,11.5,20.2,,2.3,54.9,10.9,12.9,4.1,2015-10-29,455.94
1032,2015-10-30,8.7,17.1,,2.5,41.9,10.8,14.61,2.1,2015-10-30,556.7040000000001
1033,2015-10-31,5.8,16.1,,3.7,36.3,10.8,15.93,0.6,2015-10-31,620.748
1034,2015-11-01,8.0,14.1,1.0,1.7,60.9,10.8,3.82,8.5,2015-11-01,94.68
1035,2015-11-02,8.3,18.3,0.3,2.5,59.8,10.7,13.82,1.4,2015-11-02,527.04
1036,2015-11-03,11.2,20.3,,2.2,57.0,10.7,14.35,0.0,2015-11-03,542.88
1037,2015-11-04,10.7,22.4,,1.7,69.1,10.7,14.2,0.9,2015-11-04,539.8919999999999
1038,2015-11-05,13.7,23.6,,2.2,65.4,10.7,13.73,3.0,2015-11-05,517.716
1039,2015-11-06,14.3,22.2,1.5,3.4,68.5,10.6,11.02,5.3,2015-11-06,435.168
1040,2015-11-07,14.0,18.1,55.0,3.1,93.5,10.6,1.43,10.0,2015-11-07,31.86
1041,2015-11-08,13.7,19.0,32.0,2.4,98.3,10.6,0.96,10.0,2015-11-08,21.384
1042,2015-11-09,13.1,19.5,2.5,1.8,82.5,10.5,5.57,7.0,2015-11-09,173.988
1043,2015-11-10,11.8,17.5,,3.3,73.5,10.5,5.9,6.0,2015-11-10,181.72799999999998
1044,2015-11-11,12.3,19.5,0.5,2.8,75.9,10.5,7.73,6.9,2015-11-11,310.068
1045,2015-11-12,14.6,20.0,,3.8,64.0,10.4,10.41,5.0,2015-11-12,314.172
1046,2015-11-13,13.2,16.3,19.0,3.7,90.0,10.4,0.91,10.0,2015-11-13,22.464000000000002
1047,2015-11-14,15.0,18.4,,2.1,88.4,10.4,4.46,9.8,2015-11-14,0.0
1048,2015-11-15,14.6,21.6,,1.6,77.0,10.4,10.3,5.5,2015-11-15,0.0
1049,2015-11-16,14.5,20.1,6.5,1.5,81.6,10.3,4.79,8.8,2015-11-16,4.428
1050,2015-11-17,14.9,18.7,,3.1,87.4,10.3,2.38,9.1,2015-11-17,73.908
1051,2015-11-18,11.8,15.3,4.5,4.6,82.4,10.3,3.38,10.0,2015-11-18,87.948
1052,2015-11-19,11.4,16.3,,3.0,73.0,10.2,6.47,9.5,2015-11-19,201.852
1053,2015-11-20,12.5,19.7,0.5,1.4,74.4,10.2,8.16,6.3,2015-11-20,312.58799999999997
1054,2015-11-21,11.4,19.1,,2.0,71.6,10.2,4.91,7.3,2015-11-21,148.86
1055,2015-11-22,12.6,19.9,,3.0,74.4,10.2,8.34,5.4,2015-11-22,291.168
1056,2015-11-23,13.5,18.2,0.3,2.2,80.4,10.1,5.42,9.1,2015-11-23,146.592
1057,2015-11-24,9.3,17.8,,3.0,71.3,10.1,9.47,6.0,2015-11-24,385.12800000000004
1058,2015-11-25,7.3,10.3,0.5,3.0,80.8,10.1,1.96,9.4,2015-11-25,42.12
1059,2015-11-26,1.9,8.2,,6.0,51.5,10.1,9.56,3.9,2015-11-26,379.08
1060,2015-11-27,1.1,9.4,,4.5,51.6,10.1,12.25,1.1,2015-11-27,551.664
1061,2015-11-28,2.1,11.4,,1.8,55.9,10.1,11.5,2.3,2015-11-28,498.708
1062,2015-11-29,6.2,14.2,,1.3,58.3,10.0,7.79,4.9,2015-11-29,306.57599999999996
1063,2015-11-30,8.7,16.0,0.0,2.3,58.9,10.0,11.32,1.8,2015-11-30,494.496
1064,2015-12-01,6.3,17.2,,1.5,65.1,10.0,10.83,1.1,2015-12-01,453.744
1065,2015-12-02,9.3,16.9,3.0,2.8,75.3,10.0,5.02,7.3,2015-12-02,154.332
1066,2015-12-03,3.5,9.9,,6.3,48.3,10.0,8.25,2.4,2015-12-03,343.296
1067,2015-12-04,3.3,10.0,,6.1,52.4,9.9,11.55,1.6,2015-12-04,521.964
1068,2015-12-05,3.4,10.7,,2.9,54.0,9.9,7.59,6.0,2015-12-05,267.192
1069,2015-12-06,6.0,10.6,,1.9,56.4,9.9,4.14,6.5,2015-12-06,106.81200000000001
1070,2015-12-07,5.2,16.5,,1.7,69.3,9.9,9.6,3.5,2015-12-07,345.852
1071,2015-12-08,7.3,17.3,,2.2,71.9,9.9,10.85,3.1,2015-12-08,303.156
1072,2015-12-09,8.6,16.0,,1.3,71.8,9.9,4.98,6.8,2015-12-09,171.21599999999998
1073,2015-12-10,11.2,13.9,32.5,2.2,94.6,9.9,0.9,10.0,2015-12-10,13.068
1074,2015-12-11,6.4,13.1,9.5,3.7,76.9,9.9,2.16,8.8,2015-12-11,41.148
1075,2015-12-12,6.1,14.7,,3.3,57.8,9.8,10.57,2.4,2015-12-12,467.208
1076,2015-12-13,7.9,15.2,,1.9,58.4,9.8,9.21,3.9,2015-12-13,395.208
1077,2015-12-14,8.8,12.3,0.5,2.3,79.0,9.8,2.01,8.8,2015-12-14,51.516000000000005
1078,2015-12-15,6.5,13.7,0.5,2.6,70.5,9.8,6.1,6.3,2015-12-15,195.912
1079,2015-12-16,1.0,10.1,0.5,4.5,53.0,9.8,9.93,4.3,2015-12-16,433.04400000000004
1080,2015-12-17,-1.4,4.7,,3.8,39.8,9.8,11.64,0.1,2015-12-17,550.44
1081,2015-12-18,-2.5,7.6,,3.8,46.5,9.8,11.81,0.0,2015-12-18,550.944
1082,2015-12-19,2.7,13.9,,2.4,53.5,9.8,10.92,0.0,2015-12-19,494.244
1083,2015-12-20,6.0,11.5,1.0,1.8,68.9,9.8,2.72,9.3,2015-12-20,62.604
1084,2015-12-21,6.6,14.8,3.5,2.8,75.9,9.8,7.71,5.6,2015-12-21,288.612
1085,2015-12-22,4.6,16.4,,2.3,63.6,9.8,9.96,3.9,2015-12-22,442.728
1086,2015-12-23,9.2,15.2,0.5,2.7,78.4,9.8,3.84,7.6,2015-12-23,84.96
1087,2015-12-24,6.4,14.2,,3.0,56.4,9.8,9.56,4.1,2015-12-24,408.528
1088,2015-12-25,2.2,9.8,,3.1,30.5,9.8,11.7,1.6,2015-12-25,540.1080000000001
1089,2015-12-26,2.0,12.6,,4.2,48.8,9.8,9.56,1.1,2015-12-26,404.82
1090,2015-12-27,1.3,10.4,,2.9,38.3,9.8,9.78,0.5,2015-12-27,430.12800000000004
1091,2015-12-28,-2.0,5.4,,3.2,31.5,9.8,11.42,0.1,2015-12-28,540.864
1092,2015-12-29,-1.6,8.3,,2.9,31.9,9.8,11.28,0.6,2015-12-29,515.808
1093,2015-12-30,0.0,11.0,,2.3,41.3,9.8,11.05,0.0,2015-12-30,629.64
1094,2015-12-31,2.7,10.5,,3.2,51.9,9.8,10.01,1.0,2015-12-31,583.4159999999999
1095,2016-01-01,1.1,10.9,,4.3,52.1,9.8,11.44,1.4,2016-01-01,674.064
1096,2016-01-02,4.6,12.2,,4.0,62.9,9.9,6.86,4.6,2016-01-02,305.64
1097,2016-01-03,7.9,16.6,,2.7,68.3,9.9,10.02,1.5,2016-01-03,546.804
1098,2016-01-04,7.6,15.2,,2.7,46.3,9.9,9.34,0.8,2016-01-04,520.092
1099,2016-01-05,3.2,8.1,0.2,3.1,40.9,9.9,2.19,7.0,2016-01-05,65.376
1100,2016-01-06,1.8,9.9,,2.9,34.5,9.9,8.8,5.6,2016-01-06,512.244
1101,2016-01-07,1.1,8.5,,2.7,47.3,9.9,11.11,0.9,2016-01-07,678.6
1102,2016-01-08,-0.5,6.9,,2.9,44.1,9.9,11.6,0.8,2016-01-08,725.7239999999999
1103,2016-01-09,-0.4,9.4,,2.8,46.1,9.9,11.36,0.0,2016-01-09,690.1560000000001
1104,2016-01-10,0.5,10.1,,1.9,46.1,10.0,10.71,0.4,2016-01-10,632.448
1105,2016-01-11,1.7,10.1,,3.2,27.6,10.0,10.3,4.6,2016-01-11,598.8240000000001
1106,2016-01-12,-0.9,7.9,,4.0,26.4,10.0,12.12,1.1,2016-01-12,736.8839999999999
1107,2016-01-13,-2.2,6.9,,3.0,46.4,10.0,11.69,0.3,2016-01-13,715.0319999999999
1108,2016-01-14,0.2,8.3,,3.0,50.3,10.0,11.43,1.4,2016-01-14,526.212
1109,2016-01-15,-0.5,10.6,,1.6,45.6,10.0,10.14,0.0,2016-01-15,564.408
1110,2016-01-16,2.3,10.4,,1.2,50.9,10.1,4.78,6.4,2016-01-16,188.172
1111,2016-01-17,5.1,10.3,14.2,3.2,77.4,10.1,1.73,9.5,2016-01-17,89.02799999999999
1112,2016-01-18,-4.0,6.9,,5.8,57.4,10.1,11.41,2.9,2016-01-18,679.572
1113,2016-01-19,-5.4,0.7,,7.4,36.8,10.1,13.25,0.1,2016-01-19,812.664
1114,2016-01-20,-6.6,2.0,,4.0,36.1,10.2,11.09,2.8,2016-01-20,588.996
1115,2016-01-21,-3.5,3.3,,3.8,29.9,10.2,5.93,6.8,2016-01-21,239.148
1116,2016-01-22,-2.7,6.7,,5.8,23.9,10.2,12.14,4.8,2016-01-22,695.88
1117,2016-01-23,-8.5,1.1,0.0,3.9,32.0,10.2,7.87,5.0,2016-01-23,393.156
1118,2016-01-24,-10.2,-4.2,0.0,4.2,45.4,10.2,13.4,1.9,2016-01-24,730.4760000000001
1119,2016-01-25,-8.2,2.4,,3.2,44.8,10.3,13.5,0.0,2016-01-25,775.872
1120,2016-01-26,-3.9,7.3,,4.2,49.4,10.3,13.09,0.0,2016-01-26,756.36
1121,2016-01-27,0.7,9.2,,3.8,52.5,10.3,11.28,2.5,2016-01-27,578.16
1122,2016-01-28,2.1,6.0,24.3,2.5,69.9,10.4,1.27,10.0,2016-01-28,30.996
1123,2016-01-29,3.5,5.3,20.8,4.8,91.9,10.4,2.35,10.0,2016-01-29,78.192
1124,2016-01-30,4.5,8.7,,3.6,78.6,10.4,4.73,6.8,2016-01-30,201.27599999999998
1125,2016-01-31,1.4,7.0,,3.3,62.6,10.4,9.46,3.3,2016-01-31,453.168
1126,2016-02-01,-1.2,7.3,,5.2,34.3,10.5,13.74,2.9,2016-02-01,777.672
1127,2016-02-02,-4.0,7.9,,4.6,30.8,10.5,14.25,0.8,2016-02-02,817.128
1128,2016-02-03,-2.8,7.5,,4.0,37.3,10.5,15.21,0.0,2016-02-03,838.692
1129,2016-02-04,-0.8,7.3,,2.6,41.0,10.6,11.15,3.9,2016-02-04,535.464
1130,2016-02-05,0.3,10.1,,2.8,29.4,10.6,14.73,0.6,2016-02-05,810.4680000000001
1131,2016-02-06,-0.7,7.0,,3.6,37.8,10.6,14.78,0.1,2016-02-06,812.34
1132,2016-02-07,-1.7,9.4,,3.0,43.6,10.7,14.26,4.0,2016-02-07,749.0880000000001
1133,2016-02-08,-1.2,8.8,,4.7,39.9,10.7,15.04,0.0,2016-02-08,799.812
1134,2016-02-09,3.4,11.9,,4.3,31.5,10.7,15.55,0.0,2016-02-09,835.128
1135,2016-02-10,1.3,11.8,,2.2,40.4,10.8,15.55,0.0,2016-02-10,824.6519999999999
1136,2016-02-11,4.0,14.7,,2.0,63.9,10.8,11.75,5.5,2016-02-11,565.668
1137,2016-02-12,9.7,13.9,32.7,2.8,90.9,10.8,0.71,10.0,2016-02-12,11.376
1138,2016-02-13,12.5,15.8,28.9,3.0,98.8,10.9,1.58,9.3,2016-02-13,38.196
1139,2016-02-14,-0.4,15.2,,5.1,59.0,10.9,11.48,5.8,2016-02-14,567.252
1140,2016-02-15,-3.5,4.2,,4.6,40.6,10.9,17.2,1.0,2016-02-15,913.788
1141,2016-02-16,-2.3,6.3,,5.7,52.3,10.9,15.25,2.6,2016-02-16,794.88
1142,2016-02-17,-0.6,9.6,,3.4,41.8,11.0,17.2,0.0,2016-02-17,880.2
1143,2016-02-18,0.3,9.9,,4.5,49.4,11.0,15.81,1.6,2016-02-18,754.452
1144,2016-02-19,5.7,14.8,,3.5,51.1,11.0,12.71,6.5,2016-02-19,601.8480000000001
1145,2016-02-20,3.8,11.6,1.4,3.0,56.1,11.1,7.34,7.4,2016-02-20,297.36
1146,2016-02-21,-0.2,8.9,,3.0,33.0,11.1,17.92,1.0,2016-02-21,898.92
1147,2016-02-22,3.1,10.4,,2.5,44.4,11.2,8.91,10.0,2016-02-22,401.54400000000004
1148,2016-02-23,3.9,12.8,,2.8,37.4,11.2,14.19,6.5,2016-02-23,657.288
1149,2016-02-24,-0.5,8.4,,3.5,49.3,11.2,13.38,5.3,2016-02-24,698.76
1150,2016-02-25,-2.1,8.8,,3.6,34.9,11.3,17.98,0.0,2016-02-25,876.24
1151,2016-02-26,1.3,10.6,,4.0,52.4,11.3,13.93,4.9,2016-02-26,598.572
1152,2016-02-27,7.4,15.6,,4.4,54.1,11.3,15.65,2.6,2016-02-27,722.952
1153,2016-02-28,6.5,15.2,0.7,4.4,70.0,11.4,11.18,4.6,2016-02-28,416.412
1154,2016-02-29,-2.5,6.7,0.0,4.5,41.0,11.4,13.47,2.6,2016-02-29,536.976
1155,2016-03-01,-4.3,7.7,,3.4,38.8,11.4,19.02,0.0,2016-03-01,910.836
1156,2016-03-02,0.1,11.4,,3.9,42.0,11.5,18.64,0.0,2016-03-02,855.9
1157,2016-03-03,5.9,17.2,,4.7,62.4,11.5,18.37,1.3,2016-03-03,828.684
1158,2016-03-04,10.6,12.4,35.7,1.9,96.9,11.5,1.12,10.0,2016-03-04,30.491999999999997
1159,2016-03-05,10.5,16.4,1.6,4.0,86.8,11.6,4.86,10.0,2016-03-05,191.628
1160,2016-03-06,11.7,17.1,32.7,3.2,98.6,11.6,4.67,8.6,2016-03-06,182.05200000000002
1161,2016-03-07,7.8,16.2,,3.0,68.4,11.7,16.1,0.5,2016-03-07,751.3560000000001
1162,2016-03-08,5.1,13.4,6.6,2.7,66.6,11.7,3.36,9.8,2016-03-08,109.152
1163,2016-03-09,2.6,13.4,13.6,3.5,70.5,11.7,12.74,6.5,2016-03-09,488.772
1164,2016-03-10,2.1,10.8,,3.7,37.8,11.8,15.64,4.8,2016-03-10,717.6239999999999
1165,2016-03-11,-0.8,10.0,,3.8,41.5,11.8,20.99,0.0,2016-03-11,920.7719999999999
1166,2016-03-12,0.7,10.3,,3.3,35.9,11.8,20.71,2.1,2016-03-12,903.852
1167,2016-03-13,5.2,10.7,,1.6,44.6,11.9,6.62,9.5,2016-03-13,253.26
1168,2016-03-14,4.1,14.3,,3.1,57.8,11.9,13.06,2.3,2016-03-14,436.68
1169,2016-03-15,3.2,12.3,,2.9,49.5,12.0,19.67,3.3,2016-03-15,832.932
1170,2016-03-16,7.3,16.2,,3.6,45.9,12.0,17.65,4.1,2016-03-16,712.332
1171,2016-03-17,7.8,16.9,,3.0,57.4,12.0,19.35,3.6,2016-03-17,791.172
1172,2016-03-18,11.5,13.4,38.7,1.9,97.9,12.1,1.0,9.5,2016-03-18,30.06
1173,2016-03-19,10.4,19.4,,3.2,66.6,12.1,18.29,2.8,2016-03-19,669.672
1174,2016-03-20,8.6,14.2,,3.2,60.9,12.1,13.63,7.9,2016-03-20,519.984
1175,2016-03-21,7.3,14.8,,2.8,59.6,12.2,21.36,2.4,2016-03-21,770.868
1176,2016-03-22,7.1,16.8,,3.2,60.1,12.2,20.79,2.9,2016-03-22,814.8960000000001
1177,2016-03-23,8.2,15.1,0.0,3.2,66.5,12.3,17.02,6.4,2016-03-23,722.952
1178,2016-03-24,5.4,13.5,0.0,3.8,58.1,12.3,15.09,6.6,2016-03-24,567.0
1179,2016-03-25,6.3,11.7,0.0,2.4,58.8,12.3,11.17,7.9,2016-03-25,500.36400000000003
1180,2016-03-26,5.6,11.1,4.6,1.8,78.0,12.4,8.05,6.0,2016-03-26,298.872
1181,2016-03-27,4.3,16.2,,3.7,58.3,12.4,19.68,1.6,2016-03-27,836.352
1182,2016-03-28,6.7,18.3,,4.4,41.6,12.4,21.93,0.0,2016-03-28,847.332
1183,2016-03-29,10.1,16.3,,6.1,57.8,12.5,13.21,5.1,2016-03-29,521.712
1184,2016-03-30,12.4,19.6,,3.7,64.3,12.5,19.2,4.4,2016-03-30,750.3480000000001
1185,2016-03-31,11.1,19.3,,1.9,69.9,12.5,14.32,4.5,2016-03-31,523.836
1186,2016-04-01,11.0,22.0,,2.0,59.6,12.6,21.92,0.0,2016-04-01,811.1519999999999
1187,2016-04-02,11.4,18.8,,2.9,76.9,12.6,15.39,4.3,2016-04-02,560.844
1188,2016-04-03,11.5,18.0,0.9,2.6,86.8,12.7,3.56,9.8,2016-04-03,187.632
1189,2016-04-04,10.5,13.6,3.8,2.9,84.5,12.7,4.5,9.5,2016-04-04,186.732
1190,2016-04-05,10.8,19.5,,3.5,65.5,12.7,19.54,3.6,2016-04-05,718.056
1191,2016-04-06,11.0,20.9,18.2,2.6,60.6,12.8,14.09,7.6,2016-04-06,0.0
1192,2016-04-07,11.4,16.5,47.4,2.4,93.8,12.8,5.53,9.0,2016-04-07,219.888
1193,2016-04-08,12.4,21.7,,2.8,61.8,12.8,20.66,3.4,2016-04-08,789.66
1194,2016-04-09,13.1,22.6,,2.8,50.6,12.9,22.1,4.0,2016-04-09,794.7
1195,2016-04-10,11.3,18.9,,3.0,58.8,12.9,18.7,5.1,2016-04-10,725.6160000000001
1196,2016-04-11,9.1,14.0,0.0,3.6,65.5,12.9,11.3,7.0,2016-04-11,366.84
1197,2016-04-12,8.0,15.9,,2.3,64.3,13.0,17.7,7.1,2016-04-12,676.404
1198,2016-04-13,14.0,16.0,14.8,2.0,93.9,13.0,1.96,9.5,2016-04-13,63.864
1199,2016-04-14,13.2,21.4,,3.2,66.8,13.1,23.52,0.9,2016-04-14,827.676
1200,2016-04-15,11.5,18.1,,3.1,56.8,13.1,24.81,0.4,2016-04-15,890.46
1201,2016-04-16,10.5,19.2,36.6,2.3,77.5,13.1,10.56,8.1,2016-04-16,350.964
1202,2016-04-17,13.4,20.9,8.0,7.8,49.3,13.2,25.65,3.1,2016-04-17,886.716
1203,2016-04-18,12.9,19.2,,5.4,41.5,13.2,15.91,5.5,2016-04-18,573.0840000000001
1204,2016-04-19,12.5,19.9,,3.6,54.1,13.2,25.47,0.0,2016-04-19,868.824
1205,2016-04-20,11.2,20.5,,2.3,64.9,13.3,22.57,5.3,2016-04-20,801.0
1206,2016-04-21,14.0,18.4,31.8,2.5,92.1,13.3,3.81,7.8,2016-04-21,98.49600000000001
1207,2016-04-22,13.7,22.9,,3.4,80.3,13.3,24.17,2.8,2016-04-22,812.7719999999999
1208,2016-04-23,14.8,18.9,,2.6,55.1,13.4,7.76,9.5,2016-04-23,279.252
1209,2016-04-24,13.4,21.8,,3.0,39.8,13.4,22.96,3.3,2016-04-24,827.352
1210,2016-04-25,12.2,22.5,,2.0,34.1,13.4,24.53,2.6,2016-04-25,785.34
1211,2016-04-26,12.2,24.2,1.6,2.3,45.9,13.4,23.18,5.4,2016-04-26,776.232
1212,2016-04-27,11.0,13.5,32.1,4.5,90.9,13.5,3.73,10.0,2016-04-27,150.66
1213,2016-04-28,11.1,16.1,3.3,2.5,76.9,13.5,10.63,9.3,2016-04-28,398.844
1214,2016-04-29,11.5,18.9,0.0,3.5,51.9,13.6,24.28,2.4,2016-04-29,825.9839999999999
1215,2016-04-30,12.8,20.9,,5.4,65.9,13.6,25.19,0.3,2016-04-30,826.668
1216,2016-05-01,14.4,22.7,,5.6,66.0,13.6,25.69,0.4,2016-05-01,816.732
1217,2016-05-02,15.7,24.2,,4.7,78.3,13.6,21.2,6.6,2016-05-02,677.7
1218,2016-05-03,14.4,19.5,40.7,8.1,77.5,13.7,8.33,5.6,2016-05-03,235.872
1219,2016-05-04,14.1,26.0,,7.3,37.6,13.7,26.1,0.0,2016-05-04,836.46
1220,2016-05-05,14.3,25.0,,3.6,46.3,13.7,22.05,6.1,2016-05-05,744.048
1221,2016-05-06,15.9,19.2,4.7,3.1,93.4,13.8,3.73,9.0,2016-05-06,150.66
1222,2016-05-07,16.1,25.2,,3.0,55.6,13.8,22.8,4.1,2016-05-07,737.784
1223,2016-05-08,16.2,23.1,,2.5,41.9,13.8,19.19,6.5,2016-05-08,662.04
1224,2016-05-09,16.1,22.3,0.0,1.6,64.9,13.9,9.72,10.0,2016-05-09,335.48400000000004
1225,2016-05-10,13.1,17.2,22.3,2.6,92.8,13.9,2.46,10.0,2016-05-10,135.36
1226,2016-05-11,13.2,18.7,,2.7,81.4,13.9,14.77,5.5,2016-05-11,464.76
1227,2016-05-12,13.7,23.5,,3.8,64.6,13.9,27.91,0.0,2016-05-12,837.648
1228,2016-05-13,14.9,21.7,,3.4,69.1,14.0,15.01,4.8,2016-05-13,497.16
1229,2016-05-14,13.1,21.3,,3.3,66.3,14.0,26.94,1.5,2016-05-14,854.8919999999999
1230,2016-05-15,14.2,23.1,0.0,4.4,84.6,14.0,13.16,8.0,2016-05-15,446.58
1231,2016-05-16,11.5,20.0,14.5,4.1,77.4,14.1,15.53,5.6,2016-05-16,541.44
1232,2016-05-17,12.7,25.3,,2.1,36.5,14.1,28.15,0.0,2016-05-17,842.076
1233,2016-05-18,14.7,26.8,,1.6,42.6,14.1,27.04,1.4,2016-05-18,813.888
1234,2016-05-19,15.2,25.5,,2.0,54.3,14.1,26.46,3.6,2016-05-19,784.584
1235,2016-05-20,16.8,25.5,,2.5,61.4,14.1,27.93,1.4,2016-05-20,832.716
1236,2016-05-21,16.6,26.0,,2.8,43.4,14.2,25.04,5.1,2016-05-21,766.4760000000001
1237,2016-05-22,17.1,26.0,,3.1,49.9,14.2,27.54,2.4,2016-05-22,825.804
1238,2016-05-23,15.7,24.4,,2.5,68.5,14.2,25.92,3.8,2016-05-23,774.072
1239,2016-05-24,18.5,20.7,24.7,4.5,87.9,14.2,2.55,9.5,2016-05-24,65.232
1240,2016-05-25,16.4,23.8,,3.2,71.9,14.2,26.18,1.9,2016-05-25,813.06
1241,2016-05-26,17.9,26.0,0.0,2.3,61.9,14.3,22.47,5.9,2016-05-26,719.6039999999999
1242,2016-05-27,20.8,26.7,,2.1,52.6,14.3,23.34,7.4,2016-05-27,782.928
1243,2016-05-28,19.2,24.1,,2.9,65.5,14.3,11.96,5.8,2016-05-28,365.36400000000003
1244,2016-05-29,17.9,25.4,1.9,2.6,75.4,14.3,13.32,5.0,2016-05-29,399.45599999999996
1245,2016-05-30,19.3,26.6,,3.4,62.3,14.3,26.6,0.4,2016-05-30,785.664
1246,2016-05-31,17.8,30.5,,2.9,55.1,14.4,22.83,4.4,2016-05-31,689.6519999999999
1247,2016-06-01,17.3,23.6,,3.7,53.5,14.4,24.87,3.3,2016-06-01,776.8439999999999
1248,2016-06-02,15.7,24.0,,2.7,60.5,14.4,28.52,0.8,2016-06-02,813.2760000000001
1249,2016-06-03,16.8,25.7,,2.8,49.4,14.4,26.92,3.3,2016-06-03,800.28
1250,2016-06-04,16.6,23.8,6.6,2.9,78.8,14.4,6.35,9.6,2016-06-04,221.94
