일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),총량(kw)
2014-10-24,12.7,22.1,,3.0,68.6,11.0,15.77,0.4,345.94800000000004
2014-10-25,13.9,23.9,,2.8,69.5,11.0,15.75,0.0,357.216
2014-10-26,14.9,24.1,,3.1,64.6,11.0,16.08,0.0,362.856
2014-10-27,14.0,21.3,,2.7,67.1,10.9,12.01,1.8,258.504
2014-10-28,11.9,21.3,,1.3,64.8,10.9,15.29,0.3,346.116
2014-10-29,12.6,21.1,,1.1,69.3,10.9,10.97,5.3,245.232
2014-10-30,13.1,20.5,,1.6,70.8,10.8,10.89,6.0,214.104
2014-10-31,14.1,16.8,20.0,2.2,87.9,10.8,1.66,10.0,25.32
2014-11-01,15.7,20.9,4.0,2.0,91.1,10.8,6.65,7.9,229.14
2014-11-02,10.3,18.4,,4.1,66.6,10.7,8.83,3.9,213.324
2014-11-03,7.1,15.1,,2.5,41.8,10.7,15.37,0.0,323.01599999999996
2014-11-04,8.5,17.6,,2.0,56.5,10.7,14.82,0.3,308.07599999999996
2014-11-05,9.9,20.6,,1.7,65.3,10.6,14.27,1.9,292.116
2014-11-06,12.3,21.6,,1.7,57.5,10.6,12.11,4.1,254.56799999999998
2014-11-07,12.3,21.0,,2.9,69.5,10.6,9.97,4.0,223.956
2014-11-08,13.0,19.0,1.0,2.0,75.5,10.6,4.63,10.0,96.564
2014-11-09,11.6,20.7,0.5,2.4,58.9,10.5,12.63,2.5,288.51599999999996
2014-11-10,9.9,19.9,,1.7,57.5,10.5,11.94,1.9,286.512
2014-11-11,10.2,19.6,,1.8,60.0,10.5,9.91,3.5,212.088
2014-11-12,7.4,16.5,,5.6,51.5,10.4,9.14,3.9,195.6
2014-11-13,2.6,10.3,,4.0,42.6,10.4,13.56,0.3,297.684
2014-11-14,1.8,12.5,,2.5,50.8,10.4,11.07,0.9,207.168
2014-11-15,5.2,14.2,,2.3,43.8,10.4,12.75,3.8,254.94
2014-11-16,9.1,16.2,,2.4,42.8,10.3,8.35,5.4,191.61599999999999
2014-11-17,7.9,15.1,,2.7,49.9,10.3,11.02,1.6,237.56400000000002
2014-11-18,6.0,14.2,,3.8,40.3,10.3,13.4,0.0,271.26
2014-11-19,5.0,15.7,,2.2,37.6,10.2,11.94,3.1,242.71200000000002
2014-11-20,6.7,17.3,,2.2,38.6,10.2,12.46,1.5,250.824
2014-11-21,8.7,17.6,,2.2,64.9,10.2,8.93,3.6,183.024
2014-11-22,9.6,20.1,,1.4,62.6,10.2,11.55,2.0,240.324
2014-11-23,10.7,18.5,,1.8,65.9,10.1,7.92,6.3,150.45600000000002
2014-11-24,11.0,16.8,26.0,2.6,84.8,10.1,2.23,10.0,36.012
2014-11-25,10.8,15.1,2.5,3.8,77.8,10.1,4.85,8.9,99.47
2014-11-26,10.4,17.3,,2.5,65.9,10.1,6.88,4.6,152.364
2014-11-27,8.9,18.8,,1.1,67.8,10.1,10.82,1.3,229.908
2014-11-28,10.4,16.0,2.0,2.4,85.4,10.0,1.46,6.5,20.508000000000003
2014-11-29,10.7,19.3,,2.7,70.0,10.0,11.39,2.0,242.688
2014-11-30,11.6,15.2,4.5,2.2,87.9,10.0,2.19,9.1,38.004
2014-12-01,0.6,12.8,,6.1,51.4,10.0,8.14,2.9,153.8
2014-12-02,-1.7,4.9,,4.4,39.8,10.0,11.84,0.0,251.19
2014-12-03,-0.6,8.1,,5.7,53.6,10.0,9.16,5.4,172.08
2014-12-04,0.5,8.1,0.0,3.3,63.1,9.9,5.76,6.1,192.38400000000001
2014-12-05,-2.4,3.6,,3.7,52.9,9.9,11.5,1.1,242.31
2014-12-06,-2.9,5.2,,3.7,46.6,9.9,11.53,0.0,242.4
2014-12-07,-1.5,5.3,,2.4,45.4,9.9,7.79,4.4,169.308
2014-12-08,0.8,7.5,1.5,2.8,61.0,9.9,9.45,3.6,205.692
2014-12-09,-1.0,10.8,,3.0,46.0,9.9,11.49,2.3,237.372
2014-12-10,6.1,15.2,0.1,1.9,69.4,9.9,7.44,6.8,150.72
2014-12-11,2.3,11.1,,3.7,50.1,9.8,8.54,7.6,177.708
2014-12-12,0.1,6.1,,3.7,46.1,9.8,8.72,5.4,184.11599999999999
2014-12-13,-1.2,4.7,0.0,3.1,51.0,9.8,9.68,1.8,228.3
2014-12-14,-3.1,5.8,,2.4,43.3,9.8,11.24,0.0,234.38400000000001
2014-12-15,0.8,10.1,0.2,1.9,53.8,9.8,7.5,8.0,162.444
2014-12-16,-2.7,8.5,11.5,5.2,60.6,9.8,8.1,6.5,174.78
2014-12-17,-6.0,1.2,,4.3,43.3,9.8,11.51,0.1,236.6
2014-12-18,-5.9,5.3,,2.9,28.6,9.8,11.8,0.0,243.084
2014-12-19,-1.7,9.0,4.0,1.8,57.1,9.8,8.62,6.6,170.82
2014-12-20,0.1,10.0,4.0,2.3,63.9,9.8,9.14,3.3,193.68
2014-12-21,-2.3,4.0,,2.9,49.3,9.8,9.28,2.8,207.75599999999997
2014-12-22,-3.9,5.6,,4.0,53.8,9.8,10.44,1.0,206.8
2014-12-23,0.3,9.7,,3.4,45.5,9.8,10.52,3.0,217.76
2014-12-24,3.6,13.3,,3.2,52.8,9.8,10.14,2.9,209.84400000000002
2014-12-25,-0.8,7.2,,2.3,39.0,9.8,8.49,2.0,208.14
2014-12-26,-2.1,7.9,,3.1,34.4,9.8,10.95,0.3,222.33
2014-12-27,0.8,12.0,,1.2,52.1,9.8,9.62,1.5,198.38
2014-12-28,2.9,8.5,,3.7,46.3,9.8,7.32,5.3,147.192
2014-12-29,1.7,10.8,,2.6,57.4,9.8,9.72,1.3,198.24
2014-12-30,4.6,13.2,,3.9,48.4,9.8,9.79,0.0,218.43599999999998
2014-12-31,0.2,9.2,0.0,4.1,45.3,9.8,7.33,2.0,151.83
2015-01-01,-4.9,1.2,,4.3,35.4,9.8,11.56,0.4,248.988
2015-01-02,-4.6,3.7,,3.4,41.3,9.9,10.38,0.1,221.304
2015-01-03,-3.8,7.9,,4.1,32.0,9.9,11.27,2.8,236.16
2015-01-04,2.1,13.0,,2.6,53.8,9.9,10.04,1.1,221.04
2015-01-05,2.9,13.4,0.5,1.8,67.4,9.9,7.31,6.5,165.168
2015-01-06,1.8,13.5,26.0,4.4,48.8,9.9,10.62,3.1,258.36
2015-01-07,-1.2,6.1,,3.4,24.0,9.9,12.61,2.5,269.712
2015-01-08,-3.6,6.2,,3.7,33.8,9.9,12.05,0.0,259.944
2015-01-09,-0.8,7.4,,2.7,44.5,9.9,11.45,0.0,250.896
2015-01-10,-0.3,8.8,,2.4,42.3,10.0,12.0,0.0,264.768
2015-01-11,1.0,10.6,,4.4,41.9,10.0,10.74,0.0,238.632
2015-01-12,-2.0,9.4,,2.6,45.1,10.0,11.48,0.3,253.608
2015-01-13,1.5,11.8,,1.1,58.0,10.0,10.51,4.6,232.46400000000003
2015-01-14,5.5,8.2,5.0,1.3,81.5,10.0,2.24,10.0,52.224
2015-01-15,4.9,11.4,3.5,2.6,76.5,10.1,6.95,5.4,188.268
2015-01-16,3.5,10.8,,3.1,62.9,10.1,9.97,3.9,231.44400000000002
2015-01-17,0.6,8.0,,4.8,32.6,10.1,12.71,0.6,282.768
2015-01-18,-0.4,8.9,,4.7,35.0,10.1,13.09,2.3,284.88
2015-01-19,2.6,10.8,,4.8,47.3,10.1,10.96,1.0,244.14
2015-01-20,-0.2,10.4,,2.0,59.0,10.2,11.61,3.8,261.78
2015-01-21,5.3,10.3,3.0,2.0,79.5,10.2,3.15,10.0,70.572
2015-01-22,4.3,8.6,2.5,2.7,76.4,10.2,3.78,9.3,114.456
2015-01-23,1.6,10.4,,3.3,58.1,10.2,12.19,0.6,274.89599999999996
2015-01-24,1.1,11.4,,2.8,59.5,10.3,12.93,0.0,281.652
2015-01-25,4.3,12.3,0.1,1.5,70.4,10.3,6.31,7.6,134.268
2015-01-26,8.3,13.9,9.5,2.3,89.8,10.3,6.71,7.4,129.264
2015-01-27,1.5,9.5,,3.3,49.4,10.3,8.45,4.3,196.8
2015-01-28,-1.0,8.7,,3.8,52.5,10.4,10.91,3.1,263.328
2015-01-29,2.2,8.1,0.5,2.9,70.3,10.4,3.03,8.6,100.75200000000001
2015-01-30,-0.4,8.4,0.1,4.2,50.4,10.4,10.86,4.0,267.252
2015-01-31,-3.4,7.1,,4.2,35.5,10.5,14.54,0.0,322.008
2015-02-01,-1.7,10.0,,2.4,33.8,10.5,14.55,0.0,320.868
2015-02-02,0.8,10.4,,1.9,53.9,10.5,9.56,2.4,256.704
2015-02-03,2.1,11.5,,1.8,59.5,10.5,11.48,4.4,265.032
2015-02-04,2.3,9.9,1.0,2.3,63.6,10.6,6.46,6.5,207.72
2015-02-05,0.2,8.9,,2.9,48.5,10.6,13.37,1.6,288.228
2015-02-06,-0.7,10.6,,3.3,47.1,10.6,14.78,1.3,322.248
2015-02-07,2.3,10.3,,3.5,50.8,10.7,13.05,5.9,304.812
2015-02-08,-5.2,4.7,,4.5,30.3,10.7,15.81,1.9,351.76800000000003
2015-02-09,-7.8,3.0,,4.5,32.9,10.7,15.84,0.0,353.4
2015-02-10,-0.9,9.1,,5.2,48.6,10.8,13.76,0.0,303.84
2015-02-11,2.3,10.4,,4.6,57.6,10.8,12.5,2.4,303.79200000000003
2015-02-12,0.5,9.8,,3.8,40.9,10.8,15.26,0.9,343.728
2015-02-13,-2.8,8.5,,3.0,29.8,10.9,15.75,0.1,352.63199999999995
2015-02-14,-0.8,11.3,,3.0,47.3,10.9,15.81,0.0,347.34
2015-02-15,5.1,10.5,2.5,2.6,67.9,10.9,3.17,8.3,43.644
2015-02-16,6.1,7.6,3.5,3.6,90.3,11.0,1.39,10.0,16.908
2015-02-17,3.4,11.6,,3.0,64.6,11.0,14.28,1.5,356.50800000000004
2015-02-18,1.9,9.4,,4.0,56.1,11.0,14.5,1.4,277.476
2015-02-19,0.7,11.5,,3.1,63.9,11.1,11.78,1.8,359.42400000000004
2015-02-20,2.3,11.2,,2.7,59.0,11.1,15.8,2.5,365.616
2015-02-21,5.5,10.5,13.0,2.7,85.1,11.1,1.59,9.8,39.396
2015-02-22,6.0,15.4,4.5,4.2,82.3,11.2,7.31,6.8,167.71200000000002
2015-02-23,2.9,13.6,,3.4,49.4,11.2,13.32,4.6,313.26
2015-02-24,3.9,13.9,,2.8,43.3,11.2,14.24,3.6,345.80400000000003
2015-02-25,6.2,12.9,,2.0,59.9,11.3,9.14,8.3,212.88
2015-02-26,2.5,14.9,,3.8,45.8,11.3,12.58,3.8,320.856
2015-02-27,-1.5,6.4,,3.4,38.1,11.3,10.13,4.6,258.39599999999996
2015-02-28,2.9,7.9,6.0,3.5,66.5,11.4,4.09,8.9,83.064
2015-03-01,2.2,9.6,2.5,2.6,70.4,11.4,13.62,5.1,339.69599999999997
2015-03-02,0.9,10.2,,3.3,46.1,11.5,18.93,0.0,429.024
2015-03-03,2.8,6.8,7.5,2.5,83.0,11.5,1.98,7.6,47.04
2015-03-04,-0.4,7.7,,4.5,38.9,11.5,18.98,3.6,432.76800000000003
2015-03-05,-2.0,9.5,,3.2,47.8,11.6,16.87,4.0,388.74
2015-03-06,3.5,10.8,,3.1,58.5,11.6,15.4,3.5,332.244
2015-03-07,3.9,12.8,,2.0,63.8,11.6,16.45,2.3,389.724
2015-03-08,4.2,13.0,,2.5,62.6,11.7,18.79,3.1,428.496
2015-03-09,-0.2,17.0,0.0,4.3,41.1,11.7,16.35,4.3,385.42800000000005
2015-03-10,-4.1,6.3,,5.5,26.9,11.7,21.0,0.0,474.444
2015-03-11,-1.2,8.5,,5.5,39.6,11.8,20.07,0.1,457.87199999999996
2015-03-12,1.1,10.0,,5.6,35.6,11.8,20.45,0.0,465.384
2015-03-13,5.8,12.0,11.0,5.6,66.9,11.9,10.54,6.0,213.18
2015-03-14,4.1,13.5,,2.8,41.9,11.9,19.98,2.6,452.04
2015-03-15,6.5,15.3,,3.1,46.3,11.9,16.79,4.5,388.968
2015-03-16,7.5,18.4,,1.5,50.0,12.0,16.9,3.3,404.32800000000003
2015-03-17,9.7,19.0,,2.6,55.9,12.0,16.86,3.4,393.86400000000003
2015-03-18,9.1,14.7,45.0,3.4,90.0,12.0,1.39,10.0,23.651999999999997
2015-03-19,8.7,17.8,2.5,2.6,86.5,12.1,14.57,6.3,288.972
2015-03-20,9.9,18.9,,2.6,75.1,12.1,14.09,6.1,346.08
2015-03-21,10.8,20.9,,3.8,51.8,12.2,19.28,2.1,445.99199999999996
2015-03-22,10.9,20.4,,3.6,25.8,12.2,20.39,0.0,452.952
2015-03-23,4.7,14.7,,3.6,25.8,12.2,22.78,0.0,516.288
2015-03-24,3.3,12.4,,3.2,41.0,12.3,21.16,0.0,491.19599999999997
2015-03-25,4.9,13.8,,2.9,47.6,12.3,21.44,0.0,481.62
2015-03-26,7.3,15.6,,4.4,41.4,12.3,22.3,0.0,500.56800000000004
2015-03-27,9.4,19.3,,4.4,36.8,12.4,19.11,4.4,422.472
2015-03-28,9.2,18.7,,4.3,50.9,12.4,18.64,4.4,403.10400000000004
2015-03-29,10.7,20.7,,2.8,61.9,12.4,19.49,1.0,452.22
2015-03-30,11.0,20.1,,3.1,67.1,12.5,21.2,0.0,484.18800000000005
2015-03-31,13.0,16.2,8.0,2.7,90.0,12.5,3.06,7.6,42.0
2015-04-01,10.5,16.3,0.4,3.7,86.3,12.6,3.4,9.6,58.536
2015-04-02,10.6,17.4,4.5,4.1,86.1,12.6,6.95,9.4,154.464
2015-04-03,11.7,20.7,31.0,6.7,83.3,12.6,13.25,9.4,333.684
2015-04-04,8.1,15.1,47.0,4.6,78.4,12.7,14.91,7.8,349.584
2015-04-05,8.4,12.6,5.0,2.6,90.4,12.7,5.08,10.0,113.304
2015-04-06,10.0,12.9,11.5,2.2,91.4,12.7,3.73,10.0,86.064
2015-04-07,8.8,12.3,,3.6,72.0,12.8,8.34,9.9,234.15599999999998
2015-04-08,6.7,10.9,,3.0,71.3,12.8,8.07,7.8,273.36
2015-04-09,5.9,14.5,,3.4,64.6,12.8,22.88,5.4,466.89599999999996
2015-04-10,8.3,17.6,,3.4,60.0,12.9,20.63,2.6,477.288
2015-04-11,7.8,17.6,,2.8,56.5,12.9,24.63,0.4,558.948
2015-04-12,9.8,18.1,1.5,3.9,60.0,12.9,14.04,8.1,362.23199999999997
2015-04-13,10.0,13.5,14.0,4.5,90.6,13.0,4.75,10.0,132.9
2015-04-14,8.4,14.9,12.0,5.0,72.3,13.0,22.64,4.9,566.736
2015-04-15,7.8,19.6,,5.2,58.8,13.1,23.02,1.4,552.144
2015-04-16,9.9,19.0,0.1,5.6,66.4,13.1,14.84,5.0,375.624
2015-04-17,8.2,19.0,,4.0,34.9,13.1,24.6,1.8,565.56
2015-04-18,10.8,20.1,8.0,2.3,49.5,13.2,17.24,6.5,415.452
2015-04-19,14.0,17.2,87.5,2.4,99.9,13.2,1.25,10.0,36.96
2015-04-20,9.4,15.2,8.5,2.9,91.6,13.2,2.33,10.0,42.93600000000001
2015-04-21,8.1,16.5,,2.1,69.1,13.3,24.03,2.3,563.256
2015-04-22,12.4,21.9,,3.5,49.6,13.3,23.93,3.1,555.672
2015-04-23,13.3,20.6,,4.0,40.5,13.3,20.87,3.5,462.76800000000003
2015-04-24,12.2,21.9,,3.2,57.3,13.4,19.65,5.8,461.592
2015-04-25,15.0,21.1,,2.9,39.0,13.4,25.22,0.0,572.244
2015-04-26,14.1,22.6,,3.7,50.0,13.4,25.78,0.0,438.37199999999996
2015-04-27,15.0,23.9,,4.3,50.3,13.5,23.57,1.8,153.012
2015-04-28,15.1,23.0,2.0,2.0,77.3,13.5,14.86,8.4,368.124
2015-04-29,14.7,17.4,35.0,2.6,94.0,13.5,2.4,10.0,50.808
2015-04-30,14.1,20.3,,2.2,83.4,13.6,7.18,7.8,177.648
2015-05-01,15.3,23.3,,2.2,73.4,13.6,25.33,0.0,617.496
2015-05-02,15.8,23.9,,2.1,71.3,13.6,23.94,3.8,561.2040000000001
2015-05-03,16.0,18.9,42.0,2.1,98.3,13.7,1.62,10.0,32.748000000000005
2015-05-04,15.3,25.5,,2.6,60.0,13.7,24.27,4.9,569.7719999999999
2015-05-05,12.3,21.0,,3.8,41.0,13.7,27.79,0.3,641.1
2015-05-06,13.9,19.1,,3.2,57.0,13.7,14.63,7.4,370.12800000000004
2015-05-07,14.8,22.5,,3.1,48.8,13.8,25.28,2.3,592.98
2015-05-08,15.7,23.3,,2.0,48.4,13.8,22.89,4.5,535.212
2015-05-09,15.9,21.9,0.2,2.4,64.1,13.8,20.19,4.9,462.0
2015-05-10,13.8,19.4,,3.3,71.4,13.9,25.26,1.5,614.9159999999999
2015-05-11,13.6,20.6,68.5,2.7,79.9,13.9,10.0,8.6,251.328
2015-05-12,13.9,18.6,37.5,6.9,79.8,13.9,18.03,5.0,469.98
2015-05-13,15.0,22.6,,7.9,58.3,14.0,27.13,0.0,649.224
2015-05-14,15.7,21.1,,6.4,88.0,14.0,9.96,7.5,232.05599999999998
2015-05-15,15.0,22.3,0.5,2.2,91.4,14.0,16.36,8.4,405.528
2015-05-16,14.1,19.0,0.3,2.8,87.5,14.0,21.07,4.4,405.564
2015-05-17,14.6,24.1,,2.0,51.6,14.1,22.42,5.5,542.5319999999999
2015-05-18,13.5,18.6,30.0,1.9,85.8,14.1,3.19,9.9,75.348
2015-05-19,14.0,23.6,,3.4,80.6,14.1,26.93,0.4,639.972
2015-05-20,14.3,23.6,,2.8,60.0,14.1,26.98,1.3,626.244
2015-05-21,14.0,23.5,,3.6,54.3,14.1,27.56,2.1,653.844
2015-05-22,17.6,25.1,,3.4,49.1,14.2,25.31,6.1,587.448
2015-05-23,16.1,22.7,,3.0,55.4,14.2,13.34,7.5,347.724
2015-05-24,15.8,23.9,,2.4,54.5,14.2,25.35,3.1,578.364
2015-05-25,16.4,24.3,,2.9,65.1,14.2,26.26,0.0,617.9159999999999
2015-05-26,16.8,30.2,,2.8,58.5,14.2,27.19,0.8,629.88
2015-05-27,18.3,26.3,,2.1,64.1,14.3,25.54,4.5,584.016
2015-05-28,18.3,26.5,,1.9,61.9,14.3,20.49,5.1,505.764
2015-05-29,17.8,27.4,,1.9,60.5,14.3,27.18,2.5,627.888
2015-05-30,17.7,21.5,4.0,1.8,88.5,14.3,7.04,7.4,201.732
2015-05-31,17.3,26.5,,2.1,72.5,14.3,26.32,2.9,633.048
2015-06-01,16.9,25.2,,2.7,71.5,14.4,26.27,4.8,636.9
2015-06-02,19.2,23.5,0.1,3.6,79.3,14.4,12.29,9.0,309.072
2015-06-03,18.3,28.0,,3.0,55.1,14.4,25.37,4.5,635.448
2015-06-04,17.0,28.1,,3.0,50.0,14.4,26.26,4.5,626.232
2015-06-05,14.0,20.7,7.0,1.7,86.9,14.4,3.5,8.4,100.87200000000001
2015-06-06,13.7,22.6,,2.5,78.5,14.4,25.96,1.4,652.488
2015-06-07,16.2,24.2,,1.9,80.1,14.4,20.66,6.1,546.768
2015-06-08,18.0,23.0,2.0,1.2,89.3,14.5,8.08,9.0,183.528
2015-06-09,19.1,23.7,,2.5,84.3,14.5,19.95,7.1,507.324
2015-06-10,18.8,27.8,,1.8,73.1,14.5,21.82,6.1,542.856
2015-06-11,20.5,21.8,3.0,1.9,91.3,14.5,3.42,9.8,98.80799999999999
2015-06-12,18.6,26.5,,4.1,91.5,14.5,24.16,3.9,605.196
2015-06-13,17.9,23.6,,3.5,88.3,14.5,7.24,7.6,208.00799999999998
2015-06-14,17.4,25.1,,2.8,87.1,14.5,17.37,7.6,478.51199999999994
2015-06-15,20.4,22.4,1.0,3.6,91.1,14.5,5.58,9.6,188.05200000000002
2015-06-16,19.2,23.0,,1.9,89.4,14.5,8.74,9.3,313.032
2015-06-17,19.3,24.0,,2.4,78.0,14.5,9.93,9.9,184.02
2015-06-18,19.8,25.6,,3.5,75.0,14.5,11.24,9.4,408.852
2015-06-19,19.2,27.1,,3.4,70.8,14.5,22.29,5.3,421.296
2015-06-20,17.9,22.9,0.5,2.0,81.9,14.5,12.24,9.5,193.632
2015-06-21,18.5,23.8,0.1,1.9,83.9,14.5,16.03,6.9,373.93199999999996
2015-06-22,18.5,24.9,,3.1,81.9,14.5,17.7,6.3,465.24
2015-06-23,19.2,26.3,,2.6,78.3,14.5,22.21,5.1,561.888
2015-06-24,19.9,26.3,,2.7,76.5,14.5,16.33,8.0,362.48400000000004
2015-06-25,19.7,26.6,17.5,2.9,79.6,14.5,17.0,7.3,380.42400000000004
2015-06-26,21.0,25.8,14.5,2.9,91.4,14.5,5.87,9.6,204.972
2015-06-27,18.6,23.5,1.0,1.8,83.6,14.5,8.22,8.5,159.972
2015-06-28,17.7,24.1,,2.6,76.9,14.5,17.34,5.4,607.944
2015-06-29,17.5,26.1,,2.3,76.1,14.5,24.6,7.0,229.512
2015-06-30,19.2,23.3,22.5,2.5,87.4,14.5,4.51,10.0,0.0
2015-07-01,19.1,27.0,0.1,3.9,83.1,14.5,21.35,4.5,472.48800000000006
2015-07-02,19.8,26.5,,3.8,76.0,14.5,23.39,4.9,534.6
2015-07-03,19.9,27.2,,2.8,73.0,14.5,20.78,7.0,506.52
2015-07-04,19.3,23.6,,2.7,74.6,14.5,13.68,8.1,332.352
2015-07-05,18.4,24.7,,2.4,77.5,14.5,21.19,6.6,519.828
2015-07-06,18.6,24.6,,2.6,76.5,14.5,15.61,8.3,383.11199999999997
2015-07-07,18.9,20.3,34.0,2.7,91.0,14.4,3.2,10.0,79.476
2015-07-08,19.5,22.2,37.0,1.9,97.4,14.4,3.15,10.0,91.176
2015-07-09,20.6,27.2,5.0,3.5,85.4,14.4,13.43,9.1,336.24
2015-07-10,21.4,27.9,,3.1,79.5,14.4,20.54,8.3,521.304
2015-07-11,21.2,27.7,3.5,2.1,87.4,14.4,13.99,9.5,344.376
2015-07-12,22.9,24.7,28.0,5.7,95.1,14.4,1.96,10.0,19.067999999999998
2015-07-13,21.8,24.8,,8.6,88.8,14.4,5.77,9.0,164.05200000000002
2015-07-14,21.5,26.8,,4.0,89.0,14.3,21.45,6.3,564.7080000000001
2015-07-15,21.4,30.6,,2.7,77.3,14.3,22.29,2.9,508.884
2015-07-16,19.7,24.9,,5.4,70.3,14.3,17.4,7.6,584.7
2015-07-17,19.1,22.1,0.5,2.5,71.0,14.3,4.87,10.0,0.0
2015-07-18,19.3,25.1,,2.4,67.4,14.3,23.78,4.1,0.0
2015-07-19,20.8,28.7,0.1,2.6,68.9,14.2,11.6,8.5,0.0
2015-07-20,22.5,25.6,12.0,2.5,90.8,14.2,4.23,10.0,29.436
2015-07-21,21.4,26.5,2.0,1.5,93.3,14.2,8.64,10.0,202.06799999999998
2015-07-22,22.0,26.5,8.5,2.4,95.5,14.2,6.03,9.9,142.17600000000002
2015-07-23,23.5,28.8,39.5,5.5,92.9,14.1,14.15,9.3,0.0
2015-07-24,24.7,27.1,4.0,8.9,94.3,14.1,8.78,9.4,147.588
2015-07-25,24.8,28.7,,6.3,84.4,14.1,20.29,5.0,611.58
2015-07-26,23.4,30.4,,2.3,76.8,14.1,25.61,2.6,659.928
2015-07-27,26.1,31.9,,3.9,77.6,14.1,24.81,4.8,593.976
2015-07-28,25.9,31.9,,4.3,80.1,14.0,22.88,4.8,556.488
2015-07-29,25.7,31.0,2.5,4.4,85.4,14.0,22.8,5.3,563.436
2015-07-30,25.9,31.0,,4.8,83.6,14.0,23.39,3.8,573.84
2015-07-31,24.6,31.9,,4.0,78.3,13.9,26.36,1.1,590.268
2015-08-01,24.8,30.7,,3.6,83.3,13.9,23.42,1.1,573.396
2015-08-02,22.7,30.6,,4.4,82.3,13.9,22.27,3.5,518.2080000000001
2015-08-03,24.9,30.7,,4.5,77.8,13.9,26.03,2.3,598.332
2015-08-04,24.9,31.3,,5.2,77.8,13.8,23.17,1.3,599.952
2015-08-05,25.4,31.6,,4.4,80.6,13.8,25.3,0.9,589.656
2015-08-06,24.7,30.9,,2.6,76.6,13.8,24.61,0.0,568.404
2015-08-07,26.1,32.4,,2.2,74.5,13.8,23.0,1.5,528.5880000000001
2015-08-08,26.6,32.2,,2.4,79.4,13.7,25.02,2.4,577.992
2015-08-09,26.1,31.7,,2.9,75.0,13.7,23.23,4.9,536.364
2015-08-10,26.9,33.5,,2.3,66.9,13.7,15.34,7.3,391.56
2015-08-11,21.6,31.3,4.5,2.6,68.9,13.6,10.44,9.3,241.308
2015-08-12,21.3,23.8,11.5,2.9,90.3,13.6,3.41,10.0,177.132
2015-08-13,22.6,28.9,,2.9,78.6,13.6,20.15,5.8,513.972
2015-08-14,23.3,29.3,,2.7,79.4,13.6,21.86,2.6,571.4159999999999
2015-08-15,23.9,30.8,,1.9,75.0,13.5,23.47,0.4,560.424
2015-08-16,23.3,30.5,2.5,2.6,78.8,13.5,19.61,7.0,459.144
2015-08-17,22.2,28.4,1.0,2.5,76.3,13.4,11.59,7.9,389.292
2015-08-18,23.4,28.6,,2.7,71.3,13.4,11.6,6.9,330.18
2015-08-19,24.1,29.7,0.0,2.6,76.5,13.4,13.95,9.3,327.57599999999996
2015-08-20,24.1,28.4,1.5,1.8,83.4,13.3,6.16,10.0,131.904
2015-08-21,21.7,24.7,76.0,1.9,92.6,13.3,3.76,9.4,126.46799999999999
2015-08-22,22.8,29.3,,2.4,75.4,13.3,10.91,8.6,308.1
2015-08-23,23.8,29.8,,2.1,77.0,13.3,13.46,7.9,339.98400000000004
2015-08-24,24.2,26.6,1.5,3.5,80.3,13.2,5.31,9.5,157.02
2015-08-25,20.5,24.8,33.5,5.5,88.9,13.2,4.21,10.0,121.008
2015-08-26,20.5,25.7,,2.2,80.4,13.2,10.39,8.5,391.908
2015-08-27,21.9,29.1,,4.0,79.0,13.1,21.62,4.9,518.004
2015-08-28,22.7,29.0,,3.8,81.3,13.1,20.27,3.9,517.128
2015-08-29,22.4,27.5,,2.1,80.8,13.0,12.97,3.6,326.94
2015-08-30,22.2,28.7,,1.8,83.5,13.0,15.13,5.9,359.892
2015-08-31,22.7,29.2,0.5,2.9,78.5,13.0,16.59,8.8,306.264
2015-09-01,21.2,27.7,12.0,3.1,82.5,12.9,12.91,8.9,300.66
2015-09-02,22.0,27.1,0.5,2.9,82.4,12.9,12.83,8.8,0.0
2015-09-03,21.6,28.8,6.0,3.5,79.8,12.9,19.25,4.6,62.052
2015-09-04,22.2,28.7,,2.7,73.9,12.8,21.53,3.4,224.136
2015-09-05,20.1,26.7,7.5,2.2,83.4,12.8,9.86,9.3,260.19599999999997
2015-09-06,19.4,23.9,15.5,3.2,84.6,12.8,7.72,9.3,277.224
2015-09-07,19.2,27.0,,3.9,67.9,12.7,17.78,3.0,472.092
2015-09-08,18.3,26.3,,4.1,60.8,12.7,22.02,2.0,549.396
2015-09-09,19.2,28.0,,4.0,56.3,12.7,22.96,1.1,532.344
2015-09-10,19.1,27.5,,2.6,59.5,12.6,22.49,0.8,531.84
2015-09-11,19.8,27.1,0.0,3.7,71.5,12.6,21.08,3.5,499.764
2015-09-12,19.2,23.8,6.0,3.0,82.3,12.5,3.42,9.9,88.932
2015-09-13,17.0,26.9,,2.2,62.6,12.5,22.22,0.0,520.932
2015-09-14,18.2,26.1,,2.4,62.9,12.5,19.17,3.8,453.144
2015-09-15,18.3,24.8,,3.3,64.9,12.4,14.81,5.6,393.54
2015-09-16,17.0,25.2,18.0,3.5,78.1,12.4,9.04,7.9,272.35200000000003
2015-09-17,17.3,19.3,64.5,4.1,92.6,12.4,3.78,10.0,152.16
2015-09-18,18.4,25.8,,3.0,74.1,12.3,17.36,5.5,407.724
2015-09-19,18.1,25.0,,2.2,76.5,12.3,11.73,5.5,387.756
