일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),총량(kw)
2020-01-30,4.2,12.9,0.0,2.3,55.3,10.4,9.77,6.3,364.716
2020-01-31,2.3,11.2,,2.0,51.8,10.4,12.86,2.9,577.08
2020-02-01,1.5,10.4,,2.4,50.1,10.5,14.67,0.5,711.1439999999999
2020-02-02,3.3,11.7,,2.1,49.9,10.5,13.97,1.6,617.58
2020-02-03,2.4,10.4,,2.2,42.8,10.5,14.22,1.8,618.552
2020-02-04,0.3,10.1,,3.9,34.0,10.6,15.85,0.0,757.188
2020-02-05,-2.4,5.0,,3.6,26.0,10.6,16.68,0.0,812.7
2020-02-06,-5.0,7.1,,3.0,36.4,10.6,15.05,3.9,722.196
2020-02-07,2.1,10.4,,2.4,41.5,10.7,13.52,5.5,619.92
2020-02-08,0.4,9.4,,2.9,41.3,10.7,15.62,0.4,749.7360000000001
2020-02-09,-0.7,8.9,,3.8,38.6,10.7,16.32,0.4,756.972
2020-02-10,0.7,12.2,,2.2,47.4,10.8,14.86,0.3,643.9680000000001
2020-02-11,4.4,14.5,,1.7,59.6,10.8,11.93,5.3,482.904
2020-02-12,9.9,14.1,32.7,3.0,94.6,10.8,0.81,8.8,13.068
2020-02-13,8.1,16.2,,3.7,81.3,10.9,16.29,2.8,698.436
2020-02-14,9.2,18.1,,2.1,73.5,10.9,15.83,3.3,701.5319999999999
2020-02-15,9.7,17.3,,3.1,75.4,10.9,13.51,7.3,629.8919999999999
2020-02-16,0.8,13.7,4.1,4.6,65.5,10.9,12.79,6.0,570.816
2020-02-17,-3.0,3.0,,6.8,42.3,11.0,11.79,1.9,587.844
2020-02-18,-4.5,7.9,,2.8,36.8,11.0,18.79,0.0,848.1239999999999
2020-02-19,0.1,12.5,,2.5,38.4,11.0,17.43,4.8,695.448
2020-02-20,4.6,14.7,,1.5,45.9,11.1,,1.9,734.4
2020-02-21,5.5,16.0,4.1,1.8,63.3,11.1,17.03,6.0,718.668
2020-02-22,5.1,12.9,0.7,5.9,44.0,11.2,17.67,2.3,756.432
2020-02-23,1.1,11.7,,3.8,40.5,11.2,19.49,0.0,839.88
2020-02-24,5.5,15.7,0.0,4.3,46.9,11.2,16.7,5.0,701.4960000000001
2020-02-25,7.9,12.7,49.8,3.1,94.3,11.3,0.47,10.0,1.188
2020-02-26,6.8,14.1,1.8,3.0,79.3,11.3,9.6,9.5,325.98
2020-02-27,4.7,10.7,1.5,3.0,66.4,11.3,10.89,7.3,382.5
2020-02-28,4.8,8.9,0.2,1.7,70.0,11.4,2.73,9.0,77.256
2020-02-29,7.0,13.0,,2.0,72.9,11.4,8.61,7.6,287.064
2020-03-01,7.2,15.6,,2.4,67.3,11.5,15.78,6.0,600.48
2020-03-02,5.2,14.7,,3.3,50.9,11.5,18.86,4.4,766.836
2020-03-03,5.6,12.6,,2.9,63.9,11.5,11.58,7.5,476.064
2020-03-04,1.7,13.0,,3.6,43.1,11.5,18.55,4.0,709.452
2020-03-05,-0.3,11.5,,3.6,42.3,11.6,21.06,0.0,843.5880000000001
2020-03-06,3.2,12.6,,3.0,46.4,11.6,20.32,1.3,798.732
2020-03-07,6.1,11.8,7.0,1.7,75.6,11.7,5.09,8.6,149.184
2020-03-08,5.5,16.4,,2.8,67.3,11.7,20.59,0.4,778.3919999999999
2020-03-09,7.4,15.2,11.0,2.2,79.5,11.7,6.66,9.4,218.088
2020-03-10,7.3,12.1,13.9,,83.6,11.8,,8.3,124.056
2020-03-11,3.6,13.5,,3.3,37.0,11.8,22.48,0.0,867.24
2020-03-12,3.6,14.5,,4.1,39.5,11.8,22.29,1.5,832.716
2020-03-13,8.5,17.0,,3.3,48.5,11.9,19.23,6.8,746.424
2020-03-14,4.7,12.0,,3.1,21.0,11.9,23.39,2.1,890.8560000000001
2020-03-15,2.9,12.7,0.0,5.3,39.6,12.0,18.02,2.4,649.656
2020-03-16,1.1,11.8,,4.7,43.0,12.0,22.6,1.0,849.2760000000001
2020-03-17,6.0,15.9,,6.0,48.1,12.0,21.48,2.1,791.712
2020-03-18,7.7,17.3,,3.7,50.0,12.1,23.07,0.0,819.828
2020-03-19,7.4,18.2,,6.7,55.1,12.1,21.04,1.5,701.064
2020-03-20,6.4,14.8,,5.1,38.8,12.1,22.83,0.0,813.06
2020-03-21,9.8,17.9,,6.6,64.3,12.2,20.91,0.9,737.46
2020-03-22,11.0,17.5,,4.4,67.5,12.2,19.02,5.0,688.14
2020-03-23,8.8,17.1,,3.6,46.0,12.3,23.07,0.0,796.572
2020-03-24,8.6,15.3,,3.0,52.3,12.3,16.35,2.0,652.284
2020-03-25,7.6,17.9,,1.6,57.1,12.3,22.95,2.4,795.132
2020-03-26,12.1,16.3,24.6,1.6,83.1,12.4,3.46,9.8,98.49600000000001
2020-03-27,9.7,16.8,1.9,2.8,97.6,12.4,2.68,10.0,89.208
2020-03-28,7.7,13.0,0.4,3.1,69.6,12.4,8.01,9.1,259.596
2020-03-29,6.4,15.1,,3.6,58.1,12.5,17.73,7.0,662.0039999999999
2020-03-30,8.6,15.7,,2.8,62.9,12.5,21.6,6.3,527.58
2020-03-31,8.5,18.0,,2.8,65.1,12.6,24.17,3.4,820.8
2020-04-01,10.8,17.1,2.7,2.7,60.1,12.6,13.11,6.5,414.54
2020-04-02,7.2,16.2,,3.5,42.8,12.6,23.91,3.3,800.388
2020-04-03,9.6,19.1,,3.8,38.6,12.7,24.44,1.9,807.192
2020-04-04,8.5,19.6,,4.0,43.3,12.7,25.08,2.0,820.1519999999999
2020-04-05,5.6,14.1,,3.4,43.4,12.7,26.14,0.1,856.7280000000001
2020-04-06,7.3,15.1,,3.8,47.3,12.8,24.75,3.9,830.304
2020-04-07,9.5,20.6,,3.4,39.6,12.8,23.49,1.4,768.24
2020-04-08,9.2,19.1,,3.6,44.9,12.8,25.54,0.6,818.1
2020-04-09,8.0,18.0,,3.2,47.8,12.9,24.42,1.0,789.9119999999999
2020-04-10,8.3,12.2,0.0,2.6,54.8,12.9,6.51,8.5,181.044
2020-04-11,7.9,14.2,2.9,2.1,68.1,12.9,11.23,9.5,379.296
2020-04-12,7.2,11.9,12.0,4.0,79.4,13.0,7.46,9.8,246.168
2020-04-13,6.8,15.5,0.0,3.5,43.3,13.0,16.29,5.5,506.952
2020-04-14,8.8,21.1,,3.9,32.9,13.1,27.26,1.3,833.544
2020-04-15,12.0,18.4,,3.1,44.6,13.1,19.43,6.9,644.256
2020-04-16,10.5,16.7,,3.5,65.5,13.1,22.61,5.3,757.6560000000001
2020-04-17,11.3,13.1,32.6,2.3,88.6,13.2,2.53,8.8,62.928000000000004
2020-04-18,10.2,20.6,,2.6,73.4,13.2,24.87,4.4,771.2280000000001
2020-04-19,10.5,14.7,33.2,3.2,84.5,13.2,6.39,9.9,180.28799999999998
2020-04-20,10.1,18.1,0.1,4.5,68.5,13.3,23.34,5.8,731.808
2020-04-21,8.1,18.8,,5.6,31.8,13.3,26.99,5.5,839.7719999999999
2020-04-22,5.1,16.0,,5.3,33.1,13.3,27.26,2.0,834.3
2020-04-23,4.4,16.9,,3.6,36.9,13.4,27.83,0.8,848.4119999999999
2020-04-24,6.1,14.7,,5.1,39.1,13.4,28.16,0.0,841.0319999999999
2020-04-25,10.1,18.3,,6.5,60.9,13.4,26.44,0.0,789.012
2020-04-26,10.4,21.3,,3.2,53.0,13.5,27.15,1.5,812.34
2020-04-27,9.5,19.5,,3.0,52.5,13.5,24.45,2.9,720.18
2020-04-28,9.5,20.9,,3.8,51.0,13.5,27.77,0.5,800.712
2020-04-29,11.4,24.4,,3.4,42.5,13.6,27.45,0.0,779.7239999999999
2020-04-30,13.0,20.1,,6.1,64.9,13.6,27.45,1.5,788.184
2020-05-01,16.7,22.7,,5.8,77.0,13.6,26.87,2.4,659.052
2020-05-02,17.0,21.8,1.1,4.2,83.1,13.6,17.2,8.5,0.0
2020-05-03,16.2,17.9,21.3,2.3,95.3,13.7,3.05,10.0,0.0
2020-05-04,15.8,25.0,,2.7,84.8,13.7,24.98,5.1,555.0840000000001
2020-05-05,14.2,18.5,,2.6,79.8,13.7,15.24,9.0,463.788
2020-05-06,14.0,21.8,,3.0,65.3,13.8,28.54,2.3,812.0160000000001
2020-05-07,12.5,21.0,,3.6,50.4,13.8,29.25,4.0,793.872
2020-05-08,12.3,21.1,,3.0,65.8,13.8,23.22,6.3,697.068
2020-05-09,14.8,18.6,50.8,3.6,91.8,13.9,2.08,10.0,68.76
2020-05-10,14.7,20.6,,5.1,76.4,13.9,20.27,5.8,532.224
2020-05-11,15.3,25.4,,3.8,63.6,13.9,29.38,1.0,781.956
2020-05-12,15.6,21.4,,5.9,58.3,13.9,27.04,1.3,779.436
2020-05-13,12.5,22.8,,3.6,46.3,14.0,29.91,0.1,794.0160000000001
2020-05-14,16.4,25.4,,2.8,38.4,14.0,25.69,5.6,711.324
2020-05-15,14.3,18.8,14.8,2.2,86.6,14.0,2.93,10.0,86.04
2020-05-16,16.1,24.4,0.6,1.9,91.4,14.1,21.2,8.4,614.016
2020-05-17,15.9,21.6,,2.5,86.0,14.1,21.53,8.4,529.02
2020-05-18,16.4,19.8,4.5,2.0,93.6,14.1,5.89,9.5,206.748
2020-05-19,13.3,19.0,2.1,4.7,70.8,14.1,18.49,3.9,423.43199999999996
2020-05-20,12.2,19.4,,2.5,67.8,14.1,26.99,4.0,786.6
2020-05-21,13.2,18.1,,2.6,72.1,14.2,18.58,7.9,489.348
2020-05-22,12.2,18.7,,3.0,74.1,14.2,21.69,4.9,589.536
2020-05-23,12.8,20.9,,2.5,77.1,14.2,27.93,2.1,787.788
2020-05-24,14.6,22.5,,3.7,74.5,14.2,20.49,6.9,591.948
2020-05-25,16.8,23.2,,2.8,80.8,14.2,16.35,8.6,492.876
2020-05-26,16.6,22.2,,2.7,73.1,14.3,14.75,7.8,375.12
2020-05-27,16.4,26.0,,2.4,60.8,14.3,29.12,4.9,777.6360000000001
2020-05-28,15.2,25.1,,2.7,67.6,14.3,29.4,1.5,762.84
2020-05-29,15.7,24.5,,2.0,61.5,14.3,29.03,3.0,764.8560000000001
2020-05-30,17.3,23.7,,1.9,54.4,14.3,17.47,8.9,519.732
2020-05-31,17.3,23.6,1.0,1.7,78.5,14.4,21.12,9.1,603.864
2020-06-01,18.3,25.5,,3.6,66.9,14.4,25.49,5.0,687.528
2020-06-02,18.0,25.1,,3.7,50.8,14.4,29.95,3.1,781.8839999999999
2020-06-03,18.6,25.7,,4.6,81.3,14.4,21.46,7.3,629.46
2020-06-04,20.3,26.6,,4.3,78.1,14.4,26.55,5.5,708.444
2020-06-05,18.4,27.0,,2.2,79.6,14.4,24.7,5.6,664.308
2020-06-06,17.7,26.6,,2.7,69.3,14.4,20.75,7.3,603.144
2020-06-07,17.8,24.6,,2.5,49.5,14.4,29.24,1.3,761.6519999999999
2020-06-08,18.0,28.0,,1.6,40.9,14.5,29.02,0.0,728.352
2020-06-09,18.6,29.4,,1.8,49.9,14.5,29.41,0.0,724.824
2020-06-10,20.9,28.9,,2.4,68.4,14.5,27.47,4.3,725.832
2020-06-11,21.3,25.9,10.5,2.9,93.4,14.5,15.73,7.6,506.772
2020-06-12,21.1,25.8,2.3,3.0,89.6,14.5,20.18,8.8,543.492
2020-06-13,21.0,24.2,91.0,2.3,95.5,14.5,9.93,9.9,295.668
2020-06-14,20.2,27.0,16.4,5.1,89.4,14.5,10.21,8.4,132.264
2020-06-15,20.3,29.0,,3.0,63.0,14.5,29.16,4.6,730.872
2020-06-16,21.4,29.0,,2.7,49.4,14.5,29.15,5.4,740.0160000000001
2020-06-17,19.7,26.2,0.0,1.9,63.4,14.5,18.58,8.8,536.436
2020-06-18,16.8,21.2,40.2,2.6,93.9,14.5,3.06,10.0,74.016
2020-06-19,18.3,27.1,0.8,3.0,75.5,14.5,25.81,7.4,732.816
2020-06-20,19.0,24.9,,2.5,73.4,14.5,25.22,5.9,740.52
2020-06-21,18.0,25.3,,2.7,73.1,14.5,28.78,2.0,698.6160000000001
2020-06-22,18.0,27.7,,1.8,69.5,14.5,30.73,0.0,750.24
2020-06-23,19.9,29.0,,1.9,70.9,14.5,29.34,3.6,743.6160000000001
2020-06-24,20.5,26.2,19.5,2.3,80.8,14.5,11.28,9.4,306.468
2020-06-25,20.9,24.6,35.3,3.1,96.4,14.5,7.02,9.9,140.4
2020-06-26,20.3,28.2,,3.8,76.9,14.5,29.26,4.0,746.2439999999999
2020-06-27,20.2,27.9,,2.0,75.9,14.5,18.51,6.5,515.7719999999999
2020-06-28,21.7,30.7,,2.1,70.1,14.5,24.62,3.1,710.316
2020-06-29,18.9,25.2,99.2,2.7,90.9,14.5,8.53,8.8,259.848
2020-06-30,19.9,24.7,5.9,7.9,77.4,14.5,21.26,6.5,150.48
2020-07-01,19.1,24.3,0.0,3.3,81.1,14.5,19.26,7.1,519.444
2020-07-02,19.0,25.8,,2.0,72.5,14.5,18.43,7.3,482.904
2020-07-03,18.7,22.1,7.8,2.8,81.6,14.5,7.33,9.4,234.576
2020-07-04,18.7,25.4,0.0,2.1,79.9,14.5,11.54,9.1,373.212
2020-07-05,19.1,25.9,,2.2,79.6,14.5,21.59,8.3,580.212
2020-07-06,21.2,25.6,0.8,1.7,90.6,14.4,6.11,9.9,164.808
2020-07-07,21.6,25.1,0.6,4.4,88.0,14.4,18.65,8.0,472.75199999999995
2020-07-08,21.3,28.1,,2.5,82.0,14.4,25.75,5.0,654.264
2020-07-09,20.6,25.5,2.1,2.1,87.6,14.4,9.47,9.1,417.24
2020-07-10,20.8,25.9,208.7,2.4,96.5,14.4,5.8,9.0,128.232
2020-07-11,20.2,24.3,,2.6,89.4,14.4,8.34,8.8,400.212
2020-07-12,18.7,21.4,37.5,2.7,91.3,14.4,4.46,10.0,133.164
2020-07-13,18.1,20.2,100.9,2.7,97.0,14.3,2.19,10.0,52.523999999999994
2020-07-14,18.7,20.7,5.2,1.5,93.0,14.3,5.91,10.0,205.74
2020-07-15,18.5,21.0,0.0,2.0,83.3,14.3,9.01,10.0,333.07199999999995
2020-07-16,18.7,24.2,,2.3,76.0,14.3,25.64,4.6,698.472
2020-07-17,17.8,25.9,,2.6,75.0,14.3,29.69,1.0,744.6239999999999
2020-07-18,18.9,25.5,,2.3,78.6,14.2,18.17,8.0,505.764
2020-07-19,21.4,25.2,0.5,3.1,91.6,14.2,3.3,10.0,130.86
2020-07-20,23.7,26.4,1.1,7.1,89.8,14.2,9.14,9.1,223.16400000000002
2020-07-21,22.6,28.6,3.4,2.8,84.6,14.2,21.2,8.4,568.2959999999999
2020-07-22,21.4,23.9,105.3,1.3,95.6,14.2,5.74,10.0,164.88
2020-07-23,21.2,23.0,176.2,2.5,97.3,14.1,3.61,10.0,130.14
2020-07-24,20.1,24.1,2.3,5.6,88.5,14.1,14.57,8.9,374.616
2020-07-25,20.0,23.7,1.5,3.6,90.8,14.1,10.47,9.1,279.072
2020-07-26,20.2,27.1,,3.0,80.6,14.1,26.98,4.3,717.9119999999999
2020-07-27,21.5,24.7,32.1,1.8,94.4,14.0,4.23,9.9,161.028
2020-07-28,21.5,22.8,46.5,1.5,96.6,14.0,3.69,10.0,121.75200000000001
2020-07-29,21.9,24.8,14.3,1.2,96.5,14.0,7.94,10.0,246.636
2020-07-30,22.0,27.9,50.0,2.8,91.5,14.0,13.13,8.9,329.256
2020-07-31,22.8,30.6,,2.5,84.0,13.9,22.12,7.4,617.544
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
